groundtruth,subclass,package_size,classification,package_name,agent,justification,classification_id,package_name-2,package_metadata,suspicious_files,created_at,updated_at,prompt_id,model,dataset_id,experiment_id,version
benign,benign,98677,benign,hyperframe-6.0.1.tar.gz,mampd-classification agent,"The package 'hyperframe' is a well-known HTTP/2 framing layer for Python, authored by Cory Benfield. There are no suspicious or malicious files reported, and the package's metadata and purpose indicate it is legitimate. Additionally, no unusual imports or function definitions were found.",9df3d0dd-e6cb-4d50-8053-2d7e20405e60,hyperframe,"{""author_name"": ""Cory Benfield"", ""author_email"": ""cory@lukasa.co.uk"", ""num_of_files"": 27, ""package_name"": ""hyperframe"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""HTTP/2 framing layer for Python"", ""package_version"": ""6.0.1"", ""package_homepage"": ""https://github.com/python-hyper/hyperframe/"", ""num_of_python_files"": 9, ""package_description"": ""======================================"", ""available_python_files"": [""setup.py"", ""test_flags.py"", ""test_external_collection.py"", ""test_frames.py"", ""__init__.py"", ""conf.py"", ""exceptions.py"", ""flags.py"", ""frame.py""], ""package_formatted_path"": "".temp/plain/hyperframe-6.0.1_dump.json""}",{},2025-06-28 11:06:19.963592+00,2025-06-28 11:06:19.963592+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,300ff917-bbea-4dcf-996a-11eec8fb9e84,0bffa6fe-80b8-4f69-9769-c3fcb0169065,6.0.1
malicious,malicious,3713,malicious,importantpackage-0.2.1.tar.gz,mampd-classification agent,"The __init__.py file contains several suspicious activities such as reading sensitive files like /etc/passwd and /etc/hosts, and attempting to list running processes and all files in the user's home directory. Additionally, it sends this information to a remote server using a base64 encoded payload without consent, which indicates malicious intent. The setup.py file is benign and used for package installation, but the presence of malicious code in __init__.py classifies the package as malicious.",d601d9b1-bdd5-466e-9026-b4050bdda135,importantpackage,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 8, ""package_name"": ""importantpackage"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.2.1"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/importantpackage-0.2.1_dump.json""}",{__init__.py},2025-06-28 11:44:41.463216+00,2025-06-28 11:44:41.463216+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,93af1b79-a820-4e3d-a23e-9e1bf5f01aa9,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.2.1
malicious,malicious,12943,malicious,importantpackage-0.2.4.tar.gz,mampd-classification agent,"The package contains functionality that allows it to communicate with a remote server and execute commands. Its behavior includes repetitive connection attempts to a specified URL, command execution via subprocess, and data encoding for transmissions, which are common traits of malware.",9b13848f-e361-428a-bf6e-f66ea204e14e,importantpackage,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""importantpackage"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.2.4"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 3, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""program.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/importantpackage-0.2.4_dump.json""}","{program.py,__init__.py}",2025-06-28 11:47:55.123894+00,2025-06-28 11:47:55.123894+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,f1f7f2fd-009a-43a5-8bb3-d41d7ab74117,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.2.4
malicious,malicious,3714,malicious,importantpackage-0.1.30.tar.gz,mampd-classification agent,"The `__init__.py` file contains code that collects sensitive information such as contents of '/etc/passwd', environment variables, and directories in the home folder. It sends this information to an external server ('https://151.101.0.223') after encoding it in base64. This behavior indicates potential data exfiltration, which is characteristic of malicious software. Additionally, the use of SSL context without proper hostname validation (`ctx.check_hostname = False`) further raises security concerns.",30598ed5-9097-479c-8443-512aecee82cd,importantpackage,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 8, ""package_name"": ""importantpackage"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.1.30"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/importantpackage-0.1.30_dump.json""}",{__init__.py},2025-06-28 11:58:29.752899+00,2025-06-28 11:58:29.752899+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,98f99fe1-a1b1-4bd9-8eae-691f7f74455f,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.1.30
malicious,malicious,3911,malicious,importantpackage-0.1.23.tar.gz,mampd-classification agent,"The package contains potentially harmful code in the '__init__.py' file, which attempts to access sensitive information such as the contents of '/etc/passwd', environment variables, and other system data. It also encodes this information and sends it over the network, indicating malicious intent to exfiltrate data.",f131a1e6-cd44-4794-adf4-baab958d852f,importantpackage,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""importantpackage"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.1.23"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/importantpackage-0.1.23_dump.json""}",{__init__.py},2025-06-28 12:59:14.944128+00,2025-06-28 12:59:14.944128+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,eada3f32-c5c3-460d-9821-34455b9c99bd,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.1.23
malicious,malicious,3713,malicious,importantpackage-0.2.2.tar.gz,mampd-classification agent,"The code contains functionality that attempts to read sensitive system files (like '/etc/passwd' and '/etc/hosts') and collects environment variables, directories, and running processes. This information is then encoded and sent over the network to an external server, which is characteristic of data exfiltration techniques used in malicious software.",fa247526-a7c1-4e0e-9755-3b2271fa4f7f,importantpackage,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 8, ""package_name"": ""importantpackage"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.2.2"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/importantpackage-0.2.2_dump.json""}",{__init__.py},2025-06-28 13:12:06.911605+00,2025-06-28 13:12:06.911605+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,8dddccb3-6105-4119-b502-543eeb2cbc52,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.2.2
malicious,malicious,2315,malicious,importantpackage-0.1.22.tar.gz,mampd-classification agent,"""The __init__.py file contains code that decodes a base64 encoded command and executes it using os.system. This is a common pattern for executing hidden or potentially harmful commands, which raises strong suspicions about the package's intent.",5d1e766f-e99f-490c-898d-eb4b06d41857,importantpackage,"{""model_type"": ""gemini"", ""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""importantpackage"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.1.22"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""gemini_parse_error"": ""Invalid final_output content"", ""gemini_raw_response"": ""classification=<Classification.malicious: 'malicious'> justification=\""The __init__.py file contains code that decodes a base64 encoded command and executes it using os.system. This is a common pattern for executing hidden or potentially harmful commands, which raises strong suspicions about the package's intent.\"" suspicious_files=['__init__.py']"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/importantpackage-0.1.22_dump.json"", ""gemini_parsed_classification"": null, ""gemini_parsed_suspicious_files"": null}",{'__init__.py'},2025-07-01 19:56:43.068467+00,2025-07-01 19:56:43.068467+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,6b2d5e77-3181-4ea7-837c-a862dc156dd7,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.1.22
malicious,malicious,4057,malicious,important_package-0.1.15.tar.gz,mampd-classification agent,"The `__init__.py` file contains code that attempts to access sensitive system information such as the contents of `/etc/passwd`, environment variables, and network information. It also attempts to make network requests to a private IP address, which is suspicious and indicative of potential malicious behavior. The presence of such functionality raises significant security concerns, categorizing this package as malicious.",a7adddc1-8956-42a1-8259-470e05242274,important-package,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""important-package"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.1.15"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/important_package-0.1.15_dump.json""}",{__init__.py},2025-06-28 10:19:55.328085+00,2025-06-28 10:19:55.328085+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,2c1e416c-378e-478a-9963-81539bb9cf39,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.1.15
malicious,malicious,2804,malicious,important_package-0.0.8.tar.gz,mampd-classification agent,"The presence of network operations in the '__init__.py' file is suspicious. Specifically, this file includes code that collects potentially sensitive information such as the fully qualified domain name, home directory, and current working directory, and then sends this data encoded to an external URL ('https://pypi.org/reqs?d=...'). This behavior indicates possible data exfiltration, which is a common characteristic of malicious packages.",0f2a537a-3900-4480-86f0-d92bf07a72ba,important-package,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""important-package"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.0.8"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/important_package-0.0.8_dump.json""}",{__init__.py},2025-06-28 12:13:32.06126+00,2025-06-28 12:13:32.06126+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,56aef472-87a9-4953-9477-f0ccdda00279,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.0.8
malicious,malicious,2309,malicious,important_package-0.1.20.tar.gz,mampd-classification agent,"The '__init__.py' file contains a command that decodes a base64-encoded string and executes it using `os.system()`. This type of behavior is typically associated with malicious activity, as it can lead to the execution of potentially harmful commands. The code obfuscates the executed command which is a common tactic used in malicious scripts to evade detection.",649f219f-2f36-4b9b-897e-8e0c81f5222a,important-package,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""important-package"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.1.20"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/important_package-0.1.20_dump.json""}",{__init__.py},2025-06-28 12:25:57.47101+00,2025-06-28 12:25:57.47101+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,4968c28f-3841-4de3-a4aa-08fe85d8e458,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.1.20
malicious,malicious,2804,malicious,important_package-0.0.7.tar.gz,mampd-classification agent,"The package contains a script that makes a network request to an external URL with potentially sensitive information encoded in base64. It collects host information, user directories, and the current working directory, which raises concerns about privacy and security. The presence of functionality that sends data to an external server without clear user consent or transparency is a strong indicator of malicious intent.",cb3720ff-608a-4b1c-8fd5-9df5ce5851be,important-package,"{""author_name"": ""Example Author"", ""author_email"": ""author@example.com"", ""num_of_files"": 9, ""package_name"": ""important-package"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A small example package"", ""package_version"": ""0.0.7"", ""package_homepage"": ""https://github.com/pypa/sampleproject"", ""num_of_python_files"": 2, ""package_description"": ""NA"", ""available_python_files"": [""setup.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/important_package-0.0.7_dump.json""}",{__init__.py},2025-06-28 12:44:29.12504+00,2025-06-28 12:44:29.12504+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,b1891557-fafc-467d-9046-0fc5366d9c24,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.0.7
